Customer ID,Loan Sanction Amount (USD)
C-36352,34104.42104
C-42408,15335.67818
C-44763,42362.84989
C-44429,40899.94529
C-14203,57375.50408
C-26258,28061.15018
C-7597,30713.34542
C-29895,40535.13926
C-1519,38023.22042
C-37590,83310.63274
C-18931,125555.8674
C-10989,46318.52077
C-5345,44374.20754
C-28087,16366.25437
C-3593,44307.51738
C-21482,50512.10396
C-36998,22295.65631
C-29828,18754.9934
C-8924,88940.75511
C-18318,43361.91135
C-28919,18170.24439
C-6300,148038.006
C-19045,25020.75693
C-47244,17703.5476
C-3813,18580.15825
C-9410,45528.70455
C-18688,27061.16455
C-28819,10452.63677
C-37548,35773.12411
C-17576,34659.30724
C-41448,54543.55257
C-44453,997.2790196
C-47121,44151.36749
C-18644,83273.42822
C-31096,35364.82804
C-4325,15558.91047
C-11150,8687.13783
C-47399,38563.59721
C-11854,95702.4516
C-9960,8533.35705
C-6389,63989.28231
C-36965,17455.78904
C-17652,21423.78418
C-49875,7795.479359
C-9387,73939.91673
C-36141,15079.99529
C-31672,33843.72731
C-31174,75037.14531
C-39123,51348.02503
C-36981,41870.46344
C-38636,53209.01383
C-19146,-280.8848191
C-1646,12572.65278
C-12204,82452.03987
C-3963,9751.309117
C-48599,79629.69664
C-40535,102074.7691
C-49003,27005.62962
C-25917,13202.45089
C-27572,140287.3885
C-8879,73801.66486
C-12492,90394.91094
C-33357,109045.1325
C-6624,55908.98133
C-15322,32945.38423
C-36286,12820.36003
C-44449,13028.6441
C-45203,16895.97313
C-27721,106288.8669
C-12668,38528.11269
C-38966,72979.64183
C-1827,85965.67567
C-5576,24245.30028
C-21883,18179.0067
C-18490,5903.1299
C-2551,9162.970711
C-29081,37634.31289
C-27653,39522.00986
C-23738,30946.45812
C-33181,75534.44025
C-17872,90556.66015
C-36224,31775.19661
C-9959,10559.16367
C-15142,12413.18076
C-23480,106631.4491
C-28252,67068.28653
C-47180,6914.602271
C-3908,67685.44612
C-20072,55573.56413
C-3490,15118.964
C-45924,155586.2132
C-18345,64476.92828
C-21890,166275.255
C-13936,32864.38809
C-30976,9233.912793
C-38402,43195.47126
C-4704,99871.85779
C-24827,25601.39864
C-311,48680.27165
C-12006,112280.5338
C-21646,31307.00691
C-17666,64936.99353
C-8625,10758.83425
C-45906,41992.14665
C-14530,67249.01969
C-15904,53313.10428
C-24650,47874.87935
C-33618,105020.5213
C-14982,34387.40638
C-18535,22062.57335
C-47517,10643.73449
C-41714,11179.54014
C-44540,31385.99153
C-38287,40033.53049
C-43591,60107.78382
C-3750,60809.47583
C-10123,49596.75886
C-29823,47382.92886
C-706,85537.47324
C-43771,19525.79945
C-30935,17384.44233
C-9409,10679.86407
C-32052,45341.12421
C-21291,47443.79034
C-12533,14540.44337
C-45066,41338.77937
C-18952,3318.139217
C-33598,18807.1422
C-41516,23391.17241
C-20630,65457.72944
C-40828,37378.69228
C-23090,87086.57641
C-36146,23615.96889
C-30167,62175.71275
C-10,17251.59834
C-42182,43765.43587
C-7259,29734.45669
C-32266,29440.05127
C-41613,42246.01346
C-28771,33537.0356
C-10650,82768.47433
C-33635,17725.25521
C-8473,95585.93023
C-26093,14915.36031
C-10401,13833.08835
C-9256,-1160.808534
C-22384,21875.1643
C-45099,32006.3503
C-22137,14367.45868
C-31747,89353.59157
C-10264,57682.43143
C-22593,62764.70301
C-6457,13845.55246
C-49382,50349.59524
C-48322,25589.63106
C-30083,45623.92609
C-33736,18094.07341
C-14514,58088.60904
C-47895,17564.93795
C-46058,27800.96345
C-10409,128550.665
C-36999,31006.15463
C-46147,15896.59754
C-7830,71899.84422
C-15890,16168.55557
C-13225,52378.34819
C-30072,123678.5673
C-26769,63129.66784
C-9297,62176.29253
C-48807,41980.68225
C-17644,35736.26223
C-407,22347.56279
C-13485,44275.01412
C-3921,95771.96872
C-20504,71757.20828
C-10949,35912.73457
C-26961,69281.58961
C-12129,20097.62277
C-1587,31861.95845
C-12661,13269.24841
C-45602,91158.27544
C-43345,66835.65396
C-23204,22183.05415
C-35662,5042.224342
C-16935,2198.473042
C-18143,99820.20972
C-8752,107230.4454
C-27650,52569.12029
C-30398,73003.29509
C-16528,53775.07936
C-49874,92212.67936
C-7213,17444.2047
C-30377,60788.053
C-26682,7256.876783
C-26509,82621.5605
C-48384,29286.44284
C-31429,43159.12904
C-21613,1179.521855
C-27515,28091.01286
C-48274,118452.6689
C-5091,68439.54841
C-3707,83874.30602
C-419,33170.71607
C-16844,22865.02246
C-12748,35525.03841
C-39683,67030.95101
C-17356,6744.095963
C-14964,-482.4637351
C-15908,104361.9082
C-49439,53210.49546
C-651,65850.67583
C-20151,46989.32763
C-41459,20534.34786
C-21301,72349.65548
C-34002,116825.7174
C-49015,10628.44036
C-17419,79601.29009
C-20315,40482.8797
C-45808,104285.3194
C-27311,4019.962824
C-47577,37438.80713
C-7419,106343.419
C-38286,2341.415723
C-8149,15511.29084
C-11809,31423.25849
C-2676,125881.6919
C-4571,23471.72479
C-35983,41271.97742
C-29940,12552.11997
C-30745,16809.80849
C-14591,16317.45309
C-32990,101049.5339
C-38072,37778.03004
C-22370,35350.93569
C-24894,36554.14867
C-10668,52407.98713
C-42782,77290.12381
C-7270,41024.68576
C-32522,62808.03632
C-33627,163395.8856
C-39977,17570.81577
C-27020,21929.4332
C-2051,22739.15484
C-33571,16002.39893
C-33036,47709.43937
C-37096,15926.93502
C-20998,17343.50488
C-33479,3249.745748
C-11202,84617.78342
C-29404,32904.47416
C-10719,35102.8499
C-23570,13744.25927
C-15740,43887.70019
C-23697,63859.34626
C-655,159969.1627
C-9762,33566.79999
C-18169,66261.71508
C-22297,27502.75643
C-5567,6182.079384
C-11368,49207.91971
C-1422,25333.40412
C-9698,33717.65874
C-35210,93728.34951
C-12067,28145.58372
C-38734,17286.42716
C-4910,136414.4588
C-33860,49030.39029
C-15362,64896.05371
C-39999,34734.83835
C-43523,12632.17624
C-39121,63844.2504
C-47395,56641.2164
C-41966,85456.1357
C-1974,12883.56778
C-44911,3072.243548
C-32501,23339.52594
C-11541,52355.00702
C-6722,21370.5648
C-14869,34533.029
C-37900,67696.45701
C-1153,65632.98332
C-40710,55469.19048
C-14903,39304.60333
C-41500,42276.95735
C-32037,56122.66875
C-34596,44434.60864
C-44958,28034.26497
C-18829,63820.30034
C-27125,8139.379065
C-15581,9482.719789
C-20958,34332.75539
C-21420,33498.09974
C-27294,16618.42026
C-37187,91236.25196
C-42472,40341.81562
C-37987,37571.85841
C-35409,11740.73019
C-37636,35656.50128
C-25977,38795.92338
C-349,56423.5937
C-37684,32642.06752
C-545,39361.90394
C-46075,63025.89201
C-22963,32197.98228
C-45224,33463.33012
C-9691,3428.730184
C-665,59151.0322
C-44273,24015.12071
C-8558,48704.38357
C-12401,49640.78318
C-14660,56681.48775
C-2343,15323.49175
C-23633,41754.95754
C-32418,9495.547594
C-39914,56347.78017
C-40581,31757.96247
C-26713,38975.07814
C-30567,84703.10757
C-11871,89326.41509
C-27591,68783.6983
C-19017,111208.6673
C-13134,20087.09055
C-27647,37803.63399
C-42929,66847.3595
C-49561,55906.84097
C-21327,29169.66004
C-26096,26279.58207
C-7967,34351.38297
C-10957,8971.475151
C-44822,38724.44459
C-41350,68164.61479
C-44455,68712.45301
C-2219,39987.86079
C-38659,52427.48995
C-46883,25874.71238
C-271,85939.46434
C-42359,63221.31303
C-29117,37526.48873
C-44553,16493.72235
C-19647,52447.96298
C-24423,6721.734413
C-30470,14026.83656
C-48469,63002.22062
C-23634,121457.3129
C-12484,113382.8997
C-26020,107589.4013
C-12295,38044.29998
C-23128,35010.34224
C-21087,69441.22409
C-31722,13096.36534
C-36036,20945.60896
C-38726,93537.65278
C-22769,61908.50089
C-39905,87399.08744
C-27197,103347.5326
C-32403,45104.11506
C-14700,78573.33449
C-21284,61671.70308
C-12528,21924.75486
C-12508,35267.25959
C-7149,88620.36864
C-3119,30092.83164
C-35807,4236.210562
C-20568,3143.549661
C-8901,25390.16142
C-35925,54023.37934
C-44322,90826.54526
C-24132,17445.1209
C-25625,49060.2894
C-16321,29392.13598
C-18295,65163.57602
C-39422,7748.734267
C-45473,62271.20344
C-12598,21067.34574
C-23482,11368.80845
C-34508,19155.40687
C-4928,33696.43571
C-41577,29143.26027
C-10220,28491.46815
C-30789,62411.92025
C-49027,45856.99027
C-616,22816.0082
C-26530,74014.61309
C-38580,45401.9119
C-30934,76572.36534
C-13941,83675.26861
C-2102,67345.48779
C-26503,60998.88981
C-19116,42645.26284
C-44139,97255.87712
C-24023,64625.66305
C-49900,17063.70887
C-5608,60076.01002
C-25790,52999.61339
C-33294,42473.99965
C-844,84330.43637
C-12314,10547.10071
C-21076,78016.99969
C-38308,21294.40371
C-45897,12000.65651
C-1174,-10080.0818
C-4681,70164.48669
C-41312,63241.19656
C-204,4424.653454
C-16893,19595.76057
C-3423,10207.92679
C-29932,1918.508475
C-42203,35638.72896
C-19862,67907.44612
C-17005,26625.96053
C-32840,49920.93332
C-42305,9498.641612
C-47626,79790.97267
C-5137,19608.48183
C-41509,22066.51399
C-37090,16050.75601
C-12812,99318.29831
C-4228,31086.42998
C-23045,24497.33954
C-7795,41587.37779
C-30309,67479.03124
C-30894,115838.75
C-39571,47782.26071
C-36240,54789.2012
C-44170,48201.13262
C-22271,56185.02355
C-36190,30476.99648
C-9667,78860.20931
C-5604,16482.39005
C-24624,135423.0873
C-20424,38029.11433
C-332,273.41507
C-22201,31098.30065
C-28999,114968.8135
C-33927,39056.59936
C-45168,62014.97119
C-12640,10374.0493
C-42180,15814.74799
C-26233,33360.95175
C-32360,21059.58548
C-34524,63255.26367
C-4035,49134.23563
C-25494,124952.7809
C-24585,103725.5116
C-14223,17366.80955
C-18195,101572.9275
C-1158,59953.33349
C-46292,90202.69002
C-16225,27227.96599
C-26790,52085.87697
C-32448,103286.2697
C-31828,15466.67348
C-36479,73537.50175
C-7466,70027.95416
C-9461,33612.04393
C-20937,38583.19148
C-47661,5780.118525
C-696,32257.38071
C-28575,15459.32693
C-15255,91895.14622
C-23750,90761.79713
C-33364,6244.197567
C-14477,57425.8277
C-32425,48546.88948
C-24700,58712.49943
C-9874,33901.90469
C-4459,57836.1889
C-35676,79474.89006
C-29818,18296.79272
C-13986,38755.26264
C-36652,25776.51953
C-1383,29540.77966
C-6847,42671.10944
C-21254,49703.4887
C-48417,35083.98728
C-17265,32076.0448
C-37401,107274.8762
C-18957,49462.46258
C-11713,16180.00173
C-12069,5214.582351
C-10705,15578.94479
C-980,113907.585
C-16041,20957.76116
C-18454,50849.40839
C-19746,31018.95354
C-41270,65258.00529
C-26892,13192.97641
C-3367,74511.72221
C-42072,53192.74224
C-12593,36224.6212
C-35875,103326.5408
C-3655,89669.8371
C-44064,19811.32454
C-19745,26655.58382
C-47778,64776.67089
C-32354,16549.88785
C-14690,37567.50239
C-2436,56052.23929
C-9195,18339.34187
C-10996,28059.14592
C-46446,65390.29441
C-47727,16264.59521
C-44440,15656.44712
C-38768,54994.08125
C-44458,43172.84648
C-28022,59838.37039
C-1833,55729.58488
C-44048,20667.39219
C-43581,29716.74047
C-11836,101268.505
C-40238,87544.03325
C-9540,50469.25241
C-24295,82200.86416
C-11870,7355.671544
C-9176,35042.89837
C-491,57059.65054
C-46211,53360.14415
C-19575,8285.6263
C-20477,28489.11177
C-7549,52392.36605
C-13827,44458.74043
C-2521,7224.998504
C-22928,11936.55573
C-34367,39499.23035
C-44143,57292.00333
C-32305,30071.2044
C-22982,46377.54242
C-8570,17253.1324
C-47762,22099.39774
C-15745,39935.35038
C-45348,35402.03513
C-24749,63294.56317
C-2886,61198.21303
C-44644,86289.94964
C-42030,57065.22124
C-2422,89109.74247
C-44592,16694.99873
C-7337,25515.537
C-16799,33911.90721
C-1496,622.7410613
C-4487,15783.6566
C-21362,53405.4142
C-11718,40247.59367
C-38186,39466.17029
C-26635,35291.63591
C-20721,27368.47601
C-10600,16435.77813
C-13269,84884.17475
C-40699,50894.72648
C-10456,14223.73762
C-2914,31309.70558
C-26715,16163.5772
C-40359,72922.10077
C-12470,6529.780895
C-19880,140379.7916
C-43675,67920.70882
C-21623,81017.67109
C-5701,70251.98891
C-19785,38842.39095
C-28535,39783.70412
C-7575,55204.39318
C-8713,31659.24489
C-5556,29108.23377
C-8333,20312.64658
C-39849,113897.0352
C-45164,66565.039
C-37717,3833.294602
C-48544,43197.21097
C-44768,41118.11295
C-47782,48485.04644
C-7443,8022.617991
C-23911,66801.19683
C-38369,94946.43282
C-17243,10842.53753
C-29150,20328.28762
C-23906,14726.48164
C-33285,33668.01541
C-45544,46026.05823
C-17712,10073.66946
C-43525,136864.85
C-5201,3852.056426
C-45293,30591.09183
C-40814,9890.126732
C-9763,42223.87726
C-31173,78377.96316
C-43912,47661.7629
C-35267,5726.324049
C-24883,37797.12432
C-47583,146815.9154
C-4364,34555.97373
C-38468,49725.85874
C-31953,77256.5749
C-8119,12138.81139
C-36820,12222.66279
C-27132,33806.81135
C-12158,39357.02315
C-24229,65369.36957
C-45092,15845.14102
C-11256,22716.65974
C-32078,62295.33995
C-26805,16572.90055
C-6587,86323.51943
C-16375,25067.29796
C-38872,3629.750779
C-11666,88578.53441
C-47971,47399.98537
C-1758,19574.1048
C-47270,38574.34665
C-44497,36737.79149
C-45485,39485.33326
C-11999,51850.01274
C-40569,76744.33664
C-19737,29242.23791
C-5142,12935.39539
C-32906,57872.13618
C-16349,49623.67589
C-24711,51424.89881
C-30833,21865.60138
C-43492,66226.12097
C-5421,79095.42886
C-34082,18975.67042
C-2721,22553.07681
C-34369,101227.9306
C-32260,43272.9982
C-31597,65564.56112
C-4752,33727.27959
C-32455,25218.90568
C-40491,101033.6817
C-14873,75700.71224
C-21551,64379.40743
C-8116,4674.806806
C-16330,31377.9418
C-4802,114246.5685
C-45841,98955.04648
C-13061,140987.3964
C-16078,85476.29213
C-5128,9667.524019
C-46631,41473.93963
C-27368,139768.3754
C-21132,7824.927746
C-5243,107257.9176
C-25764,32310.94897
C-49433,43232.66649
C-30765,36432.00346
C-5941,58835.67855
C-44619,14323.32988
C-31269,80367.22462
C-17795,17257.23619
C-15688,70728.99953
C-3289,90290.60267
C-44648,40906.89252
C-13060,30645.01722
C-11363,14121.52201
C-25003,76655.70743
C-1404,19815.71437
C-18505,52690.02822
C-32860,57410.35482
C-1226,13399.68529
C-45141,59842.9669
C-9143,152751.7595
C-4323,67392.59232
C-1521,58744.94978
C-41180,31709.56861
C-20947,39193.15751
C-40770,43263.73788
C-44128,74644.5259
C-1630,111728.103
C-18626,12993.21553
C-47404,5296.866776
C-12049,33437.25314
C-14855,9348.776924
C-16168,43782.67686
C-29548,14176.47257
C-28599,17955.68751
C-11596,17279.36285
C-12999,34293.82404
C-30638,57753.13984
C-39867,50487.05779
C-31751,65591.58923
C-12493,80029.17265
C-12584,39801.48251
C-24518,34548.50682
C-15630,18775.32257
C-27867,117712.9339
C-10871,40550.47925
C-25085,9206.039463
C-18875,28294.07984
C-30658,178564.9449
C-49159,60238.91517
C-30612,7721.39842
C-20638,15499.42834
C-42246,18084.4275
C-24381,9329.025538
C-48996,43932.61858
C-16822,113474.849
C-34881,69979.15883
C-9465,16697.52714
C-27607,18826.96341
C-28342,54353.68318
C-49082,9039.422386
C-20508,34156.44223
C-18024,156316.3922
C-6366,110571.2468
C-37311,11769.28525
C-15345,54008.28274
C-26306,35358.33069
C-5597,65975.3989
C-44609,3675.468954
C-49706,61313.9657
C-45156,18187.76362
C-41522,44523.63017
C-39836,21711.16606
C-22916,31361.53479
C-30038,31409.52566
C-40372,11300.71239
C-12627,70782.89239
C-17313,22612.02214
C-37382,16433.4378
C-1339,36888.54692
C-13271,71646.7866
C-40538,69186.95795
C-35220,58513.32403
C-43686,8479.389439
C-192,68757.97841
C-12818,29061.78147
C-45205,53585.86484
C-7119,31118.57746
C-231,29207.07374
C-4578,80002.30451
C-33810,38105.85033
C-34686,44264.1007
C-14796,41543.48188
C-6032,18740.7637
C-48521,25151.48991
C-20155,26785.24228
C-33183,43389.75596
C-21120,71397.10795
C-18946,52383.1923
C-26257,12362.32584
C-15373,88314.58176
C-47420,69021.94245
C-44269,11988.41266
C-20954,17229.32388
C-35151,70087.68808
C-44362,103892.5634
C-5186,34525.78038
C-8524,112498.8573
C-31471,76471.46852
C-46447,31215.15289
C-31885,102467.2673
C-32012,14069.81975
C-20566,71572.93007
C-2866,70249.86566
C-31098,55629.03911
C-18638,69198.41918
C-33504,12501.54733
C-34261,3585.375457
C-28562,105815.5425
C-25802,130313.7295
C-18543,15542.93375
C-9190,32638.00575
C-6975,31001.66953
C-4525,23519.27529
C-8202,120452.7358
C-17884,13710.84198
C-11245,89505.68707
C-36274,17436.94065
C-16046,52120.10391
C-20706,87611.38809
C-42720,19564.54398
C-49694,52306.02874
C-42274,33321.42264
C-4679,77873.50958
C-2685,68497.91281
C-6075,129302.4681
C-36249,31389.97091
C-21360,20249.93194
C-7201,13836.9363
C-37945,70487.26665
C-11873,7076.1547
C-18214,50619.41077
C-9126,54646.65274
C-39294,29434.49652
C-43968,83013.30829
C-30647,16966.90813
C-40754,145489.7884
C-10100,41690.66674
C-48747,50947.91576
C-15454,38721.08692
C-22631,36991.98304
C-1641,89095.68058
C-1568,97714.6281
C-22433,809.4850966
C-1662,46274.55185
C-39656,39455.46343
C-37204,102169.5972
C-15617,55432.88095
C-24856,47444.70327
C-35738,10110.14265
C-1620,32532.4304
C-32791,23930.22062
C-38273,9543.846801
C-45008,17366.17319
C-43112,108231.9035
C-34100,95180.22148
C-36943,62295.49836
C-46033,71696.96496
C-25330,31581.19482
C-20205,29408.78485
C-321,29000.15427
C-21310,27705.23342
C-8746,31422.67748
C-30668,52288.49912
C-4868,17797.49087
C-32426,68217.29523
C-22352,77028.67101
C-335,65399.85793
C-3079,14629.36585
C-4865,108104.805
C-48396,13203.37431
C-29927,62297.44813
C-45515,13546.32236
C-28098,45014.75353
C-1212,13017.98003
C-16462,5422.918936
C-39807,36417.53577
C-293,25325.24252
C-33495,22772.73541
C-31600,52360.8969
C-18197,106949.1174
C-5828,82390.98835
C-48356,39285.05927
C-22272,55968.79674
C-14743,8095.291523
C-2128,21948.8582
C-44523,131674.8165
C-36523,62498.81573
C-9586,63114.8366
C-5136,21252.56002
C-6830,20665.04634
C-12713,46475.65519
C-45482,86095.81915
C-46048,11487.12281
C-45773,169509.3929
C-12973,31412.70783
C-3693,67057.70865
C-20620,64366.1238
C-19375,37932.53747
C-16596,10288.76174
C-11867,115552.7999
C-46864,64375.8718
C-28179,58494.70201
C-31877,47325.46276
C-24366,66719.867
C-46534,35584.38697
C-2880,35625.12997
C-19958,4835.210013
C-19791,20589.70231
C-44929,119780.2612
C-45282,19798.39259
C-7350,28964.94813
C-46396,76164.48638
C-12456,87843.20555
C-9311,49073.94891
C-39689,24834.44289
C-10222,29682.53971
C-2783,18767.54697
C-33971,11077.80755
C-8720,5412.314833
C-38029,111951.7412
C-74,113994.3478
C-43255,17307.80858
C-38272,56909.94269
C-39462,15063.87056
C-16673,52316.43294
C-27320,16141.40185
C-30291,138883.4345
C-40017,77406.17084
C-33492,39572.5036
C-12243,110631.2193
C-33872,68232.88283
C-13988,15557.60636
C-21472,63367.30341
C-17769,70599.15791
C-10045,30226.81744
C-9603,18773.88615
C-31076,48882.57677
C-19713,23316.98743
C-36714,38843.13469
C-44826,109270.3172
C-32247,17620.11147
C-29361,6323.29426
C-585,36189.32272
C-40935,21848.60959
C-10851,27205.93853
C-10710,90688.41534
C-13375,11706.90935
C-16472,71936.86895
C-5500,143792.087
C-1900,14225.67185
C-22712,16720.22126
C-14778,11446.3884
C-48257,38285.74985
C-15447,180063.6821
